item,front_back,left_right,top_bottom,grid,blue_synthetic_01,purple_cotton_01,red_synthetic_01,blue_synthetic_04,teal_cotton_04,white_cat_04,black_animal_05,blue_animal_05,red_animal_05,green_cotton_12,orange_cotton_12,red_synthetic_12,white_cat_12,black_animal_14,blue_animal_14,red_animal_14,white_cat_14,green_cotton_15,purple_cotton_15,yellow_cotton_15
01-12,F,L,B,B2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
01-12,F,L,B,C2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
01-12,F,L,B,D2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,E2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,F2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,B3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
01-12,F,L,B,C3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
01-12,F,L,B,D3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,F3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,B4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,C4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01-12,F,L,B,D4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,F4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,A5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,C6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,E6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,F6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,B7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
01-12,F,L,B,D7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,A8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,D8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
01-12,F,L,B,F8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01-12,F,L,B,A9,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
01-12,F,L,B,B9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,C9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,D9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
01-12,F,L,B,E9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,F9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
01-12,F,L,B,B10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,C10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,D10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,E10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,F10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,A11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
01-12,F,L,B,B11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,C11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
01-12,F,L,B,D11,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
01-12,F,L,B,E11,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
01-12,F,L,B,F11,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
01-12,F,L,B,A12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,D12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01-12,F,L,B,E12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,A13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01-12,F,L,B,B13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
01-12,F,L,B,C13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,E13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01-12,F,L,B,F13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01-12,F,L,B,B14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
01-12,F,L,B,C14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,E14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
01-12,F,L,B,F14,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
01-12,F,L,B,A15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,B15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,C15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,E15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,F15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,C16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,D16,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
01-12,F,L,B,E16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
01-12,F,L,B,F16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,D17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,E17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,F17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,E18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-12,F,L,B,F18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,A19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,D19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01-12,F,L,B,C20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,A24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,B24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,C24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,D24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,E24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12,F,L,B,F24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-14,F,R,T,A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01-14,F,R,T,B1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
01-14,F,R,T,C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-14,F,R,T,D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01-14,F,R,T,E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
01-14,F,R,T,F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
01-14,F,R,T,A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
01-14,F,R,T,B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
01-14,F,R,T,C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
01-14,F,R,T,D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-14,F,R,T,E2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
01-14,F,R,T,F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
01-14,F,R,T,A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
01-14,F,R,T,B3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
01-14,F,R,T,C3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
01-14,F,R,T,D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-14,F,R,T,E3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
01-14,F,R,T,F3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-14,F,R,T,A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
01-14,F,R,T,B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
01-14,F,R,T,C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
01-14,F,R,T,D4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
01-14,F,R,T,E4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
01-14,F,R,T,F4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
01-14,F,R,T,A5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0
01-14,F,R,T,B5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
01-14,F,R,T,C5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
01-14,F,R,T,D5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-14,F,R,T,E5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01-14,F,R,T,F5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-14,F,R,T,A6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
01-14,F,R,T,B6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
01-14,F,R,T,C6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
01-14,F,R,T,D6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
01-14,F,R,T,E6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01-14,F,R,T,F6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-14,F,R,T,A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
01-14,F,R,T,B7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0
01-14,F,R,T,C7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
01-14,F,R,T,D7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
01-14,F,R,T,E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
01-14,F,R,T,F7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-14,F,R,T,A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
01-14,F,R,T,B8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-14,F,R,T,C8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0
01-14,F,R,T,D8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
01-14,F,R,T,E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
